epoch,batch,total_loss,recon_loss,kl_loss,class_loss,class_acc
1,193,nan,12.3359375,nan,0.0
1,194,nan,2.775390625,nan,0.0
1,195,nan,4.015625,nan,0.0
1,196,nan,3.802734375,nan,0.0
1,197,nan,6.41015625,nan,0.0
1,198,nan,2.953125,nan,0.0
1,199,nan,7.0625,nan,0.0
1,200,nan,4.5625,nan,0.0
1,201,nan,1.4482421875,nan,0.0
1,202,nan,4.98828125,nan,0.0
1,203,nan,4.38671875,nan,0.0
1,204,nan,10.390625,nan,0.0
1,205,nan,3.0859375,nan,0.0
1,206,nan,4.00390625,nan,0.0
1,207,nan,2.9375,nan,0.0
1,208,nan,7.5546875,nan,0.0
1,209,nan,1.177734375,nan,0.0
1,210,nan,2.7109375,nan,0.0
1,211,nan,3.5,nan,0.0
1,212,nan,3.978515625,nan,0.0
1,213,nan,3.19140625,nan,0.0
1,214,nan,2.62890625,nan,0.0
1,215,nan,3.0,nan,0.0
1,216,nan,7.55078125,nan,0.0
1,217,nan,7.9140625,nan,0.0
1,218,nan,2.576171875,nan,0.0
1,219,nan,4.28515625,nan,0.0
1,220,nan,15.0234375,nan,0.0
1,221,nan,2.271484375,nan,0.0
1,222,nan,5.07421875,nan,0.0
1,223,nan,6.89453125,nan,0.0
1,224,nan,3.10546875,nan,0.0
1,225,nan,6.8984375,nan,0.0
1,226,nan,4.22265625,nan,0.0
1,227,nan,3.099609375,nan,0.0
1,228,nan,3.90625,nan,0.0
1,229,nan,5.75390625,nan,0.0
1,230,nan,2.09765625,nan,0.0
1,231,nan,5.25,nan,0.0
1,232,nan,4.70703125,nan,0.0
1,233,nan,3.873046875,nan,0.0
1,234,nan,3.640625,nan,0.0
1,235,nan,3.9296875,nan,0.0
1,236,nan,4.03515625,nan,0.0
1,237,nan,2.21484375,nan,0.0
1,238,nan,12.4921875,nan,0.0
1,239,nan,1.017578125,nan,0.0
1,240,nan,5.953125,nan,0.0
1,241,nan,4.21875,nan,0.0
1,242,nan,11.2109375,nan,0.0
1,243,nan,3.314453125,nan,0.0
1,244,nan,3.748046875,nan,0.0
1,245,nan,1.861328125,nan,0.0
1,246,nan,5.96484375,nan,0.0
1,247,nan,6.4375,nan,0.0
1,248,nan,4.45703125,nan,0.0
1,249,nan,9.265625,nan,0.0
1,250,nan,8.6171875,nan,0.0
1,251,nan,3.015625,nan,0.0
1,252,nan,4.578125,nan,0.0
1,253,nan,5.4609375,nan,0.0
1,254,nan,5.6640625,nan,0.0
1,255,nan,5.0078125,nan,0.0
1,256,nan,6.35546875,nan,0.0
1,257,nan,2.21484375,nan,0.0
1,258,nan,5.1953125,nan,0.0
1,259,nan,2.0546875,nan,0.0
1,260,nan,4.390625,nan,0.0
1,261,nan,13.0,nan,0.0
1,262,nan,5.265625,nan,0.0
1,263,nan,3.998046875,nan,0.0
1,264,nan,6.01171875,nan,0.0
1,265,nan,5.25,nan,0.0
1,266,nan,1.7705078125,nan,0.0
1,267,nan,5.71875,nan,0.0
1,268,nan,7.30859375,nan,0.0
1,269,nan,4.33203125,nan,0.0
1,270,nan,5.62109375,nan,0.0
1,271,nan,2.36328125,nan,0.0
1,272,nan,4.02734375,nan,0.0
1,273,nan,1.16015625,nan,0.0
1,274,nan,2.3046875,nan,0.0
1,275,nan,1.2353515625,nan,0.0
1,276,nan,2.3828125,nan,0.0
1,277,nan,4.9921875,nan,0.0
1,278,nan,2.00390625,nan,0.0
1,279,nan,5.1640625,nan,0.0
1,280,nan,2.966796875,nan,0.0
1,281,nan,6.42578125,nan,0.0
1,282,nan,8.5078125,nan,0.0
1,283,nan,3.638671875,nan,0.0
1,284,nan,3.669921875,nan,0.0
1,285,nan,3.2890625,nan,0.0
1,286,nan,10.328125,nan,0.0
1,287,nan,7.2734375,nan,0.0
